Ax,Ay,Az,Gx,Gy,Gz,Label
0.049,-0.598,1.344,-22.312,28.324,-18.611,Pitch
0.057,-0.401,1.008,33.381,3.185,-32.506,Pitch
0.113,-0.307,0.932,279.913,-28.823,20.501,Pitch
0.212,-0.029,0.858,286.685,-29.085,23.415,Pitch
0.029,0.447,1.042,286.685,-10.964,43.505,Pitch
0.080,0.577,0.668,286.685,-17.903,9.354,Pitch
0.018,0.875,0.595,286.685,-5.495,-57.068,Pitch
-0.036,0.851,0.561,286.685,23.039,-39.322,Pitch
-0.012,0.823,0.369,182.595,3.640,-24.570,Pitch
-0.012,0.808,0.363,-95.244,-11.629,10.019,Pitch
-0.070,1.028,0.626,-286.283,1.155,13.160,Pitch
-0.087,1.180,0.724,-286.685,17.202,-8.557,Pitch
-0.077,0.927,0.744,-286.685,-12.285,-6.352,Pitch
0.056,-0.055,0.439,-286.685,-30.511,18.734,Pitch
0.062,-0.482,0.435,-286.685,-34.667,35.455,Pitch
0.087,-0.598,0.586,-286.685,14.394,24.710,Pitch
-0.139,-0.722,1.076,-120.838,8.269,4.707,Pitch
-0.063,-0.623,1.234,141.024,-19.005,-12.040,Pitch
0.100,-0.482,1.332,282.328,-23.039,-9.275,Pitch
0.085,-0.217,1.116,286.685,-29.899,-20.003,Pitch
-0.047,0.216,0.976,286.685,-24.570,-18.454,Pitch
0.110,0.661,0.695,286.685,-31.106,-45.307,Pitch
0.107,1.023,1.055,286.685,-15.172,-75.985,Pitch
-0.013,1.014,0.763,286.685,-5.189,-76.562,Pitch
0.007,0.757,0.379,206.045,47.801,-53.209,Pitch
-0.018,0.678,0.242,-37.879,15.636,-22.593,Pitch
-0.056,0.735,0.302,-145.241,-5.950,9.783,Pitch
-0.112,0.814,0.573,-285.311,-6.326,32.296,Pitch
-0.113,0.951,0.512,-286.685,-24.167,47.915,Pitch
-0.038,0.965,0.753,-286.685,-14.411,61.346,Pitch
0.117,0.226,0.753,-286.685,-27.834,52.264,Pitch
0.061,-0.369,0.871,-286.685,2.056,52.272,Pitch
-0.151,-0.552,1.088,-246.741,73.036,16.214,Pitch
-0.209,-0.803,1.159,-50.243,38.334,-4.952,Pitch
0.047,-0.538,0.945,185.098,-20.519,6.624,Pitch
0.089,-0.363,0.904,286.685,-54.241,24.054,Pitch
0.075,-0.048,0.933,286.685,-46.366,8.216,Pitch
0.068,0.582,0.817,286.685,-19.924,-6.029,Pitch
0.127,0.818,0.459,286.685,-54.022,-22.741,Pitch
0.001,0.982,0.496,286.685,-63.831,-29.496,Pitch
0.045,0.717,0.439,266.779,-6.939,-40.801,Pitch
0.061,0.723,0.218,6.020,-16.730,-17.106,Pitch
0.045,0.879,0.460,-97.423,-19.574,-5.049,Pitch
0.013,0.993,0.639,-282.511,7.175,-8.951,Pitch
-0.072,1.204,0.652,-286.685,2.966,-2.056,Pitch
0.057,1.121,0.652,-286.685,-27.029,16.327,Pitch
0.183,0.021,0.476,-286.685,-21.612,75.766,Pitch
-0.001,-0.502,0.386,-286.685,2.109,61.162,Pitch
-0.129,-0.313,0.964,-286.685,27.116,11.165,Pitch
0.049,-0.963,0.606,-281.557,45.062,-17.272,Pitch
-0.053,-1.146,0.634,234.001,4.489,-7.892,Pitch
-0.015,-0.354,1.349,286.685,-8.881,-12.443,Pitch
0.063,-0.318,1.060,286.685,-15.225,4.086,Pitch
0.179,0.344,0.801,286.685,-18.086,-13.685,Pitch
0.077,0.464,0.954,286.685,40.390,6.807,Pitch
-0.009,0.724,0.674,286.685,-2.021,38.824,Pitch
-0.031,0.727,0.560,286.589,-9.135,-33.932,Pitch
-0.055,0.690,0.552,-16.336,-20.169,-32.874,Pitch
0.026,0.682,0.445,-247.931,-13.002,-7.682,Pitch
-0.061,0.807,0.496,-286.685,-26.670,19.862,Pitch
0.166,0.585,0.686,-286.685,-9.476,7.350,Pitch
0.129,0.224,0.756,-286.685,22.085,5.976,Pitch
-0.059,-0.261,0.902,-286.685,10.666,24.395,Pitch
-0.134,-0.416,1.225,-272.177,10.701,7.245,Pitch
-0.100,-0.557,1.303,-115.798,0.962,-15.426,Pitch
-0.058,-0.705,1.184,-40.705,-4.952,-25.979,Pitch
0.039,-0.535,0.992,142.083,-16.616,9.721,Pitch
0.049,-0.367,0.860,286.685,-49.936,4.497,Pitch
0.124,0.070,0.965,286.685,-11.716,2.730,Pitch
0.096,0.238,1.156,286.685,23.266,24.614,Pitch
0.137,0.356,0.955,286.685,-7.577,2.590,Pitch
0.086,0.496,0.763,286.685,-1.146,-18.935,Pitch
0.039,0.698,0.592,286.685,17.920,-9.126,Pitch
-0.049,0.843,0.202,205.835,0.009,-22.243,Pitch
-0.022,0.947,0.617,-75.040,-14.980,-26.574,Pitch
-0.031,0.918,0.722,-286.685,0.289,7.753,Pitch
-0.109,0.953,0.330,-286.685,-19.407,33.565,Pitch
0.047,0.421,0.478,-286.685,-16.949,31.281,Pitch
0.101,-0.296,0.720,-286.685,-9.266,-1.286,Pitch
0.098,-0.262,0.686,-286.685,3.404,22.138,Pitch
-0.035,-0.510,0.934,-286.685,32.987,27.221,Pitch
0.004,-1.141,0.965,-106.575,4.926,-15.286,Pitch
-0.129,-0.863,1.233,90.274,11.340,-0.254,Pitch
-0.154,-0.694,1.207,196.560,-27.116,-1.199,Pitch
0.073,-0.367,1.124,286.685,-76.055,-17.561,Pitch
0.198,-0.315,0.944,286.685,-59.553,-4.436,Pitch
0.156,0.001,0.717,286.685,-52.518,5.215,Pitch
0.208,0.437,0.813,286.685,-22.610,-36.321,Pitch
0.077,0.686,0.663,286.685,-8.470,-67.541,Pitch
0.039,0.692,0.557,286.633,28.753,-49.131,Pitch
-0.000,0.667,0.486,226.389,36.794,-32.471,Pitch
-0.011,0.641,0.354,88.305,13.659,-19.442,Pitch
-0.002,0.740,0.272,-87.421,11.366,-0.192,Pitch
0.067,0.638,0.343,-240.844,33.390,25.847,Pitch
-0.103,0.664,0.603,-286.685,-17.920,48.807,Pitch
-0.023,0.311,0.768,-286.685,-4.235,4.008,Pitch
-0.016,0.039,0.950,-286.685,-20.265,-18.629,Pitch
0.149,-0.357,1.102,-286.685,3.806,21.761,Pitch
-0.104,-0.859,1.113,-282.266,65.319,5.066,Pitch
-0.061,-0.903,1.306,-72.082,32.690,-28.394,Pitch
-0.017,-0.801,1.240,106.908,-14.779,2.993,Pitch
0.071,-0.549,1.141,240.327,-53.069,5.819,Pitch
0.088,-0.444,0.943,286.685,-62.475,-1.899,Pitch
0.177,-0.137,0.746,286.685,-49.551,-13.895,Pitch
0.143,0.194,0.660,286.685,-56.709,-13.151,Pitch
0.062,0.571,0.291,286.685,-16.118,-36.400,Pitch
0.025,0.997,0.214,286.685,-69.930,-45.132,Pitch
-0.154,0.850,0.458,263.821,26.950,-34.466,Pitch
-0.052,0.826,0.302,58.257,3.999,-7.954,Pitch
0.011,0.937,0.414,-127.111,0.822,4.532,Pitch
0.009,0.992,0.466,-286.685,29.566,1.041,Pitch
-0.047,0.966,0.568,-286.685,-3.727,-8.243,Pitch
-0.043,0.716,0.691,-286.685,4.611,-8.741,Pitch
0.354,-0.087,0.780,-286.685,-50.330,41.195,Pitch
0.128,-0.603,0.753,-286.685,-19.364,61.311,Pitch
0.088,-0.380,1.185,-286.685,55.291,18.891,Pitch
-0.188,-1.195,0.499,-189.936,83.510,-30.257,Pitch
-0.087,-0.520,1.084,283.693,-10.570,-59.307,Pitch
0.195,-0.259,1.202,286.685,-54.714,-53.891,Pitch
0.172,0.139,1.098,286.685,1.584,-55.939,Pitch
0.107,0.823,1.293,286.685,59.658,-20.930,Pitch
-0.103,0.683,0.680,286.685,23.660,-13.536,Pitch
-0.024,0.693,0.556,286.685,34.318,-39.095,Pitch
-0.175,0.695,0.380,145.154,41.160,-24.938,Pitch
-0.111,0.791,0.364,-139.431,-10.526,6.807,Pitch
-0.092,0.817,0.370,-286.685,-15.531,20.545,Pitch
-0.030,0.739,0.527,-286.685,-44.949,27.212,Pitch
-0.003,0.587,0.558,-286.685,-65.800,32.690,Pitch
0.156,0.155,0.930,-286.685,-62.335,35.455,Pitch
0.224,-0.152,0.881,-286.685,-33.688,55.694,Pitch
0.089,-0.429,0.827,-286.685,-3.973,64.768,Pitch
-0.058,-0.707,1.124,-171.824,56.271,17.841,Pitch
-0.001,-0.689,1.072,18.462,47.399,-10.028,Pitch
0.029,-0.605,1.008,226.625,-1.374,9.914,Pitch
0.118,-0.155,1.304,286.685,-38.377,-2.957,Pitch
0.094,0.202,1.082,286.685,-33.635,19.206,Pitch
0.073,0.329,0.913,286.685,-68.101,31.062,Pitch
0.155,0.578,0.666,286.685,-57.662,-6.081,Pitch
-0.021,0.700,0.481,286.685,-38.841,-49.455,Pitch
0.045,0.721,0.452,226.161,-15.619,-58.126,Pitch
0.025,0.743,0.480,28.612,-3.693,-28.061,Pitch
0.019,0.838,0.553,-257.145,34.414,2.818,Pitch
-0.037,0.818,0.522,-286.685,14.359,33.180,Pitch
-0.023,0.600,0.506,-286.685,-11.576,42.438,Pitch
0.216,0.153,0.628,-286.685,-52.824,29.260,Pitch
0.239,-0.409,0.914,-286.685,60.156,45.798,Pitch
0.050,-0.383,1.130,-286.685,93.424,-6.834,Pitch
-0.025,-0.539,1.243,-236.845,113.330,-26.801,Pitch
-0.173,-1.006,0.704,77.595,68.793,-26.915,Pitch
0.124,-0.029,1.318,286.685,-56.394,-27.501,Pitch
0.157,0.320,1.501,286.685,-28.639,-2.188,Pitch
0.054,0.555,1.072,286.685,-5.661,14.656,Pitch
-0.086,0.903,0.777,286.685,42.009,-8.356,Pitch
-0.056,0.667,0.526,286.685,58.870,-13.983,Pitch
-0.070,0.596,0.390,155.356,14.682,-10.028,Pitch
-0.101,0.574,0.293,39.191,-13.790,-19.066,Pitch
-0.067,0.612,0.410,-141.251,-34.895,-29.645,Pitch
-0.120,0.694,0.409,-286.685,-41.807,-11.778,Pitch
-0.162,0.741,0.592,-286.685,-59.544,1.540,Pitch
-0.055,0.748,0.894,-286.685,-79.511,13.667,Pitch
0.107,-0.070,1.026,-286.685,-53.287,28.359,Pitch
0.201,-0.534,1.101,-286.685,-27.073,22.155,Pitch
0.021,-0.439,1.173,-282.231,22.934,6.300,Pitch
0.070,-0.613,1.375,-114.345,35.910,8.811,Pitch
0.104,-0.702,1.104,-21.954,16.905,-18.865,Pitch
0.084,-0.428,1.065,135.214,9.144,21.472,Pitch
-0.051,-0.410,0.934,284.410,-41.921,39.882,Pitch
0.208,-0.140,0.892,286.685,-45.579,25.410,Pitch
0.108,0.013,0.812,286.685,-34.799,57.680,Pitch
0.024,0.271,0.684,286.685,-37.564,27.545,Pitch
-0.034,0.615,0.424,286.685,10.719,-33.504,Pitch
0.030,0.826,0.465,286.685,24.474,-51.896,Pitch
-0.051,0.823,0.476,285.294,2.091,-42.394,Pitch
-0.025,0.769,0.420,83.615,0.901,-31.552,Pitch
-0.107,0.890,0.502,-201.898,36.505,2.091,Pitch
-0.210,0.983,0.296,-286.685,-15.076,18.585,Pitch
-0.125,1.074,0.662,-286.685,-50.330,3.946,Pitch
0.088,0.539,0.783,-286.685,-16.118,-4.961,Pitch
0.164,-0.340,0.829,-286.685,-20.038,6.755,Pitch
0.145,-0.505,0.991,-286.685,36.286,1.146,Pitch
-0.058,-0.706,0.930,-262.465,71.566,-19.766,Pitch
0.083,-0.977,0.722,121.511,12.189,-36.129,Pitch
0.112,-0.308,1.310,286.685,-22.365,-11.716,Pitch
0.138,-0.233,1.077,286.685,-7.052,-2.783,Pitch
0.096,0.238,0.814,286.685,2.581,26.583,Pitch
-0.012,0.669,0.596,286.685,20.230,37.616,Pitch
-0.033,0.866,0.534,286.685,-35.140,-1.986,Pitch
-0.146,1.012,0.462,286.685,-21.446,-38.369,Pitch
-0.077,0.884,0.444,212.572,9.818,-30.214,Pitch
-0.122,0.861,0.564,-65.931,16.231,14.297,Pitch
-0.138,0.878,0.397,-227.045,14.175,17.833,Pitch
-0.091,1.050,0.417,-286.685,0.157,1.207,Pitch
-0.095,1.144,0.623,-286.685,-63.595,-16.056,Pitch
0.103,0.388,0.763,-286.685,-68.372,-2.835,Pitch
0.243,-0.238,0.636,-286.685,-70.884,46.287,Pitch
0.055,-0.607,0.631,-286.685,-6.449,40.434,Pitch
-0.135,-0.777,0.986,-75.652,18.454,-9.485,Pitch
-0.010,-0.638,1.323,106.461,-8.531,-25.585,Pitch
0.047,-0.417,1.368,285.897,2.608,14.219,Pitch
0.176,-0.191,1.021,286.685,9.529,-7.131,Pitch
0.099,0.359,0.862,286.685,42.884,-7.551,Pitch
0.169,0.638,0.737,286.685,55.825,12.477,Pitch
-0.125,1.025,0.630,286.685,23.371,22.216,Pitch
-0.000,0.663,0.798,189.455,-8.453,4.734,Pitch
-0.069,0.619,0.435,-48.379,-12.443,32.305,Pitch
-0.072,0.625,0.379,-259.131,-29.487,25.218,Pitch
-0.056,0.665,0.430,-286.685,-25.323,6.405,Pitch
0.047,0.519,0.727,-286.685,-18.270,-5.976,Pitch
0.055,0.323,0.895,-286.685,4.952,0.998,Pitch
0.024,0.197,1.034,-286.685,-4.795,-3.430,Pitch
0.026,-0.104,1.354,-286.685,-27.589,1.925,Pitch
0.079,-0.417,1.251,-286.685,3.859,-0.114,Pitch
0.060,-1.274,0.564,-229.740,30.345,8.033,Pitch
0.149,-0.685,0.890,258.291,23.021,9.511,Pitch
-0.036,-0.222,1.421,286.685,-14.936,-3.483,Pitch
0.037,-0.141,1.360,286.685,-68.469,7.577,Pitch
0.251,0.075,1.054,286.685,-13.221,28.271,Pitch
0.175,0.438,0.494,286.685,42.438,-8.347,Pitch
0.048,0.710,0.696,286.685,119.332,-49.105,Pitch
0.008,0.635,0.482,286.685,51.861,-57.164,Pitch
-0.164,0.396,0.434,138.469,48.650,-37.135,Pitch
-0.224,0.493,0.353,-31.841,-0.604,-16.091,Pitch
-0.208,0.727,0.412,-143.666,-45.649,-8.190,Pitch
-0.127,0.776,0.473,-286.685,-97.659,20.230,Pitch
-0.012,0.796,0.870,-286.685,-73.701,11.961,Pitch
0.023,0.467,1.176,-286.685,-18.769,21.971,Pitch
0.026,0.153,1.204,-286.685,-20.729,6.510,Pitch
0.055,-0.392,1.096,-286.685,-6.151,4.664,Pitch
-0.037,-0.713,0.843,-132.484,1.846,-3.474,Pitch
-0.070,-0.665,0.989,150.027,0.394,-36.426,Pitch
-0.013,-0.021,1.281,286.685,-5.066,2.424,Pitch
0.043,0.425,1.165,286.685,-39.900,19.565,Pitch
0.072,0.421,0.924,286.685,-53.594,32.034,Pitch
0.097,0.376,0.769,286.685,-44.599,-2.922,Pitch
0.072,0.776,0.557,286.685,-2.809,-72.931,Pitch
0.024,0.913,0.489,275.144,29.724,-46.349,Pitch
0.041,0.866,0.389,-69.029,5.407,-5.434,Pitch
0.024,0.844,0.394,-248.981,-1.129,1.067,Pitch
-0.043,0.957,0.458,-286.685,-7.569,-7.052,Pitch
0.001,0.721,0.826,-286.685,-2.021,-27.431,Pitch
-0.023,0.232,0.736,-286.685,0.744,-15.365,Pitch
0.011,-0.213,0.685,-286.685,-63.577,30.397,Pitch
0.078,-0.452,0.796,-286.685,-17.316,43.759,Pitch
-0.034,-0.856,0.755,-135.887,45.946,-9.686,Pitch
-0.003,-0.828,1.056,153.930,29.899,-18.690,Pitch
0.015,-0.315,1.421,286.685,-21.980,-8.094,Pitch
0.029,-0.101,1.141,286.685,-9.835,6.790,Pitch
-0.011,0.327,0.950,286.685,15.269,11.113,Pitch
0.021,0.453,0.667,286.685,23.179,2.634,Pitch
0.009,0.589,0.689,286.685,-31.019,-26.784,Pitch
0.027,0.710,0.411,283.902,-10.220,-32.410,Pitch
0.060,0.746,0.375,187.241,-13.449,-39.165,Pitch
0.113,0.767,0.524,-31.614,-18.410,-16.651,Pitch
0.000,0.855,0.476,-252.411,-22.339,13.422,Pitch
0.000,0.911,0.753,-286.685,-29.584,4.270,Pitch
-0.014,0.773,0.748,-286.685,9.100,16.056,Pitch
-0.090,0.299,1.030,-286.685,-18.445,-1.418,Pitch
-0.009,-0.339,0.864,-286.685,-34.195,84.061,Pitch
-0.174,-0.415,0.960,-274.190,-9.336,76.177,Pitch
-0.305,-0.569,1.086,-8.986,-32.419,-0.621,Pitch
0.074,-0.312,1.229,284.716,-95.882,-18.515,Pitch
0.164,-0.057,1.296,286.685,-25.769,-2.966,Pitch
0.193,0.404,1.019,286.685,-3.544,12.828,Pitch
0.210,0.416,0.513,286.685,-0.262,4.209,Pitch
-0.028,0.625,0.549,286.685,-14.394,-13.694,Pitch
0.075,1.005,0.478,286.685,-12.898,-26.241,Pitch
0.102,0.757,0.421,90.046,1.260,-33.976,Pitch
-0.009,0.798,0.244,-240.774,-24.001,-24.552,Pitch
0.040,0.752,0.500,-286.685,-32.287,-48.991,Pitch
0.121,0.679,0.580,-286.685,-18.900,-49.306,Pitch
0.109,0.112,0.730,-286.685,-24.106,-17.684,Pitch
0.007,-0.214,0.926,-286.685,-67.769,57.260,Pitch
-0.096,-0.400,0.923,-279.974,-30.853,32.917,Pitch
-0.130,-0.500,1.195,62.326,55.615,-54.757,Pitch
0.122,0.111,1.472,286.685,16.459,-80.351,Pitch
0.242,0.627,1.310,286.685,50.199,-66.675,Pitch
0.120,0.700,0.940,286.685,38.299,-56.219,Pitch
-0.011,0.782,0.707,286.685,28.788,-17.859,Pitch
-0.075,0.644,0.764,249.060,13.283,24.220,Pitch
-0.176,0.593,0.652,18.629,2.791,27.265,Pitch
-0.056,0.672,0.403,-271.434,-21.175,7.963,Pitch
0.125,0.604,0.461,-286.685,-31.841,-2.879,Pitch
0.202,0.268,0.630,-286.685,-32.961,11.436,Pitch
0.091,-0.016,0.830,-286.685,-47.749,33.014,Pitch
-0.022,-0.069,1.218,-286.554,-51.625,33.373,Pitch
-0.245,-0.059,1.404,-17.290,-29.111,0.184,Pitch
-0.110,0.029,1.527,280.105,10.211,-43.138,Pitch
0.123,0.299,1.409,286.685,51.861,-34.930,Pitch
0.117,0.515,1.002,286.685,55.956,25.541,Pitch
0.000,0.706,0.633,286.685,39.489,2.152,Pitch
-0.087,0.596,0.470,286.685,40.906,22.085,Pitch
0.005,0.486,0.406,203.245,13.571,25.987,Pitch
0.025,0.577,0.342,-112.884,-5.941,21.683,Pitch
0.127,0.692,0.253,-286.685,-29.339,1.575,Pitch
0.168,0.726,0.458,-286.685,-32.060,-14.962,Pitch
0.298,0.169,0.752,-286.685,-17.903,-3.115,Pitch
0.101,-0.197,1.066,-286.685,-8.260,32.042,Pitch
0.004,-0.390,1.279,-286.685,-9.153,21.228,Pitch
-0.151,-0.333,1.530,-218.514,-9.931,-18.331,Pitch
-0.144,-0.804,1.003,9.328,8.531,-35.586,Pitch
0.096,-0.255,1.246,286.685,11.882,-47.757,Pitch
0.157,0.047,1.200,286.685,33.014,-29.173,Pitch
-0.008,0.346,0.793,286.685,8.479,8.636,Pitch
0.034,0.359,0.832,286.685,-23.319,-0.096,Pitch
0.092,0.513,0.846,286.685,-1.628,22.942,Pitch
-0.061,0.603,0.510,173.337,21.962,26.031,Pitch
0.015,0.682,0.772,-3.973,-0.875,-9.275,Pitch
0.114,0.382,0.427,-248.115,-23.888,-4.655,Pitch
0.100,0.361,0.556,-286.685,-22.724,15.374,Pitch
0.252,0.474,0.849,-286.685,-25.462,44.074,Pitch
0.152,0.289,1.028,-259.954,-9.170,19.399,Pitch
0.128,0.421,1.233,-197.041,5.372,-12.924,Pitch
0.177,0.450,1.412,-243.303,33.985,-12.092,Pitch
-0.054,-0.025,1.337,-283.622,92.304,5.346,Pitch
-0.137,-0.230,1.247,-194.399,44.048,-1.269,Pitch
-0.069,-0.403,1.177,-109.016,-11.743,4.541,Pitch
0.025,-0.292,1.152,-49.577,-35.333,2.905,Pitch
-0.029,-0.213,0.988,-15.505,-43.549,10.106,Pitch
-0.132,-0.305,0.640,218.671,-63.228,17.062,Pitch
0.147,-0.330,0.613,286.685,6.878,-28.560,Pitch
0.115,0.180,0.542,286.685,66.264,-56.219,Pitch
0.138,0.566,0.170,286.685,62.335,-48.816,Pitch
0.011,0.701,0.253,286.685,65.861,-18.401,Pitch
-0.109,0.872,0.447,286.685,35.639,5.661,Pitch
-0.129,1.113,0.374,38.194,39.664,34.939,Pitch
-0.174,1.286,0.431,-250.136,-15.208,2.940,Pitch
-0.085,1.154,0.651,-286.685,-18.891,-27.755,Pitch
-0.106,0.797,0.839,-286.685,-67.944,-2.940,Pitch
0.038,0.293,0.690,-286.685,-139.913,50.059,Pitch
0.162,-0.441,0.698,-286.685,-85.750,63.044,Pitch
0.247,-0.480,0.737,-286.685,28.061,27.125,Pitch
-0.047,-0.952,0.625,-229.898,86.389,-17.351,Pitch
-0.126,-0.755,0.914,215.775,25.270,-28.219,Pitch
-0.053,-0.536,1.057,286.685,-20.746,-25.305,Pitch
0.104,-0.305,1.142,286.685,3.141,-24.675,Pitch
0.089,0.427,0.997,286.685,64.321,-7.193,Pitch
-0.145,0.758,1.039,286.685,25.900,3.666,Pitch
-0.070,0.854,0.682,286.685,21.884,-14.359,Pitch
-0.024,0.735,0.468,281.776,10.115,-30.030,Pitch
-0.043,0.767,0.694,37.231,20.029,-2.109,Pitch
-0.072,0.825,0.754,-172.830,34.178,14.411,Pitch
-0.206,0.902,0.575,-286.685,-7.796,5.941,Pitch
-0.085,0.851,0.785,-286.685,-24.728,-19.119,Pitch
-0.071,0.385,1.045,-286.685,-38.666,-18.235,Pitch
0.112,-0.203,0.727,-286.685,-30.257,16.581,Pitch
0.040,-0.535,0.510,-286.414,3.185,17.955,Pitch
-0.074,-0.701,0.765,-54.162,30.581,-21.201,Pitch
0.007,-0.494,0.964,131.994,-1.164,-25.253,Pitch
-0.102,-0.296,0.973,286.685,11.130,13.930,Pitch
0.068,0.121,1.060,286.685,-7.376,1.173,Pitch
-0.018,0.701,1.240,286.685,11.778,23.485,Pitch
-0.022,0.949,1.123,286.685,29.146,9.546,Pitch
-0.191,0.773,0.829,284.795,26.836,14.438,Pitch
-0.200,0.705,0.575,-13.886,1.592,18.944,Pitch
-0.157,0.722,0.531,-224.814,-58.048,18.305,Pitch
-0.055,0.563,0.522,-286.685,-61.101,20.029,Pitch
0.089,0.515,0.546,-286.685,-59.202,25.069,Pitch
0.161,0.056,0.824,-286.685,18.480,17.798,Pitch
0.098,-0.323,1.046,-286.685,39.664,7.227,Pitch
-0.105,-0.423,1.184,-286.685,49.026,-10.894,Pitch
-0.008,-0.821,0.793,-259.009,22.487,-32.996,Pitch
-0.050,-1.041,0.571,185.106,-9.625,-9.083,Pitch
-0.031,-0.459,1.047,286.685,-21.455,-1.085,Pitch
0.098,-0.067,0.983,286.685,7.166,4.121,Pitch
-0.022,0.252,1.146,286.685,32.498,-4.401,Pitch
0.030,0.823,0.812,286.685,63.114,-11.585,Pitch
-0.226,0.798,0.606,286.685,21.849,-7.551,Pitch
-0.029,0.671,0.603,243.530,-7.823,-24.141,Pitch
-0.094,0.758,0.317,-95.007,-15.374,13.834,Pitch
-0.079,0.840,0.291,-279.519,-60.515,5.215,Pitch
0.041,0.680,0.630,-286.685,-91.507,15.085,Pitch
0.072,0.371,0.862,-286.685,-111.449,26.101,Pitch
0.176,0.060,0.847,-286.685,-79.573,49.429,Pitch
0.150,-0.212,0.860,-286.685,9.494,40.320,Pitch
-0.047,-0.588,0.935,-234.841,45.596,1.173,Pitch
-0.072,-0.590,1.230,-9.765,12.320,-7.472,Pitch
-0.154,-0.621,1.253,144.742,-25.655,-7.201,Pitch
0.018,-0.342,0.920,286.685,13.309,-0.752,Pitch
0.020,0.150,0.903,286.685,60.121,-16.905,Pitch
0.053,0.643,1.069,286.685,73.360,17.789,Pitch
0.017,0.497,0.834,286.685,57.251,40.819,Pitch
-0.062,0.536,0.479,286.685,55.484,-10.552,Pitch
-0.028,0.650,0.549,204.199,28.438,-4.996,Pitch
-0.150,0.689,0.294,-62.353,15.925,11.751,Pitch
-0.031,0.769,0.522,-286.685,-27.046,9.608,Pitch
-0.184,0.982,0.726,-286.685,-62.072,-6.720,Pitch
0.035,0.722,1.030,-286.685,-79.336,-8.802,Pitch
0.130,0.020,1.051,-286.685,-57.680,11.226,Pitch
-0.049,-0.531,0.936,-286.685,45.806,14.403,Pitch
-0.135,-0.807,0.683,-246.426,56.866,-25.375,Pitch
0.002,-0.862,0.825,-31.859,13.239,-26.093,Pitch
0.057,-0.677,1.135,161.551,-45.929,-5.784,Pitch
0.082,-0.571,0.921,286.685,-32.882,7.700,Pitch
0.019,0.098,0.752,286.685,31.308,17.430,Pitch
-0.054,0.410,0.769,286.685,12.889,41.274,Pitch
-0.144,0.336,0.501,286.685,-32.279,16.284,Pitch
-0.234,0.945,1.500,286.685,71.969,-36.724,Pitch
-0.117,0.746,0.597,204.015,19.792,3.185,Pitch
-0.088,0.752,0.369,-185.133,-32.900,-1.383,Pitch
0.133,0.684,0.642,-286.685,-39.778,-28.770,Pitch
0.049,0.694,0.801,-286.685,-62.046,-5.994,Pitch
0.116,0.490,0.854,-286.685,-71.024,9.144,Pitch
0.046,-0.055,1.060,-286.685,-43.356,18.244,Pitch
0.014,-0.481,1.083,-286.685,15.890,22.680,Pitch
-0.134,-0.719,1.117,-101.421,41.764,-9.651,Pitch
-0.064,-0.774,0.970,96.539,69.116,-38.605,Pitch
0.215,-0.257,0.958,286.685,75.408,-12.950,Pitch
-0.007,0.148,1.024,286.685,22.698,36.278,Pitch
-0.029,0.396,0.904,286.685,-3.885,49.149,Pitch
-0.054,0.494,0.794,286.685,-30.004,46.287,Pitch
-0.178,0.780,1.002,286.685,54.408,19.416,Pitch
-0.135,0.689,0.502,161.184,-6.370,12.189,Pitch
-0.105,0.636,0.460,-37.380,-14.368,-3.124,Pitch
-0.065,0.587,0.514,-278.049,-2.161,1.829,Pitch
-0.076,0.779,0.619,-286.685,-55.169,-16.144,Pitch
-0.005,0.727,0.846,-286.685,-81.314,-6.282,Pitch
0.260,-0.134,0.745,-286.685,-5.784,19.688,Pitch
-0.101,-0.396,0.977,-271.145,65.791,-5.810,Pitch
-0.168,-0.218,1.230,-95.287,51.730,-31.272,Pitch
-0.154,-0.178,1.333,-27.003,19.696,-29.067,Pitch
-0.079,-0.126,1.273,146.256,3.815,-25.655,Pitch
0.040,0.008,1.194,286.685,-5.040,5.504,Pitch
0.093,0.136,1.137,286.685,-0.254,41.169,Pitch
0.095,0.352,1.011,286.685,-25.769,5.539,Pitch
0.080,0.590,0.673,286.685,32.077,7.184,Pitch
-0.188,0.653,0.610,286.685,20.449,-10.097,Pitch
-0.113,0.573,0.482,286.685,-12.005,-39.909,Pitch
-0.120,0.753,0.420,143.666,3.316,-26.731,Pitch
-0.191,0.923,0.384,-62.632,-14.980,3.176,Pitch
-0.182,1.019,0.543,-256.296,-10.797,6.099,Pitch
-0.149,0.981,0.493,-286.685,2.931,10.124,Pitch
-0.096,0.891,0.697,-286.685,-10.377,5.740,Pitch
-0.057,0.723,0.872,-286.685,-20.370,-2.301,Pitch
0.032,0.386,0.736,-286.685,-16.222,21.411,Pitch
-0.052,-0.293,0.720,-286.685,-0.481,47.338,Pitch
-0.075,-0.454,0.957,-197.094,11.629,11.725,Pitch
-0.185,-0.560,0.946,18.786,-12.206,-19.871,Pitch
-0.042,-0.507,0.999,246.050,-32.620,30.074,Pitch
0.004,-0.118,1.052,286.685,-48.291,23.153,Pitch
0.041,0.498,0.986,286.685,-65.677,25.778,Pitch
0.173,0.484,0.969,286.685,-62.335,6.501,Pitch
-0.009,0.776,0.856,286.685,-23.266,-11.620,Pitch
-0.006,0.984,0.587,283.386,49.945,-13.309,Pitch
-0.040,0.874,0.263,10.124,29.059,-6.475,Pitch
