Ax,Ay,Az,Gx,Gy,Gz
0.534017008504252,0.5172672672672671,0.7580080080080079,0.5257756771369273,0.4763311648673631,0.0
0.4789894947473736,0.5075075075075074,0.7264764764764764,0.493866089959363,0.4520362069867625,0.8182308108202383
0.5587793896948473,1.0,0.7982982982982982,1.0,0.8107068733976315,0.0
0.501000500250125,0.5025025025025024,0.7565065065065064,0.50198475678881,0.4936672654655807,0.4983814988576312
0.5297648824412206,0.7505005005005003,0.6711711711711712,0.1431902610879536,0.6063205260128712,0.5453093116137921
0.0765382691345673,0.326076076076076,0.2482482482482482,0.295660742626925,1.0,0.6860421717215759
0.2313656828414206,0.5117617617617617,0.4514514514514514,0.0409299405270593,0.0,0.3202591694717198
0.4999999999999999,0.5025025025025024,0.7567567567567567,0.5019080175105081,0.4935748295167169,0.4983222003243978
0.4444722361180589,1.0,1.0,1.0,0.0,1.0
0.6650825412706353,0.5467967967967967,0.7429929929929929,0.4915307741946736,0.5121178296736837,1.0
0.7211105552776387,0.3358358358358357,0.6441441441441441,0.8615396689746586,0.0,0.7020824249611943
0.4962481240620309,0.4784784784784784,0.7097097097097096,0.5616373371470429,0.6921010865584177,0.0
0.5455227613806903,0.9564564564564564,0.6911911911911912,0.3843085616617542,0.4923539773619129,0.4400404625285592
0.4944972486243121,0.6636636636636636,0.5925925925925926,0.2791931911331252,0.5170465842300783,0.513017772119225
0.4992496248124061,0.5555555555555555,0.8003003003003002,0.2565306869909483,0.6462127422083471,1.0
0.0,0.5518018018018017,0.1391391391391391,0.9452151315904216,0.0,1.0
0.2108554277138569,0.3353353353353352,0.6353853853853854,0.6139351553098349,0.6716361162948881,0.461635593072536
0.5427713856928463,0.4859859859859859,0.7587587587587588,0.5062263459895007,0.4672497689101278,0.0
0.5190095047523762,0.5287787787787787,0.7545045045045045,0.500687165355704,0.5006418194185256,0.1205905436280238
0.4999999999999999,0.5030030030030029,0.7557557557557557,0.5017702356244659,0.4936829621361424,0.4984285888693165
0.526513256628314,0.592092092092092,0.7417417417417417,1.0,0.4516089087325811,0.4421019585956712
0.5017508754377188,0.4937437437437436,0.7279779779779779,0.4303050386312503,0.5311770758846818,1.0
0.4664832416208103,0.4176676676676676,0.6791791791791791,0.0,0.5572126201231317,0.4953607618117446
0.5262631315657829,0.559059059059059,0.7477477477477477,0.5074471981443047,0.4896070600136037,0.3355965606850725
0.7713856928464231,0.9204204204204204,0.862112112112112,1.0,0.2137712123061897,0.2541360726930254
0.5252626313156578,0.581081081081081,0.6671671671671671,1.0,0.4324554824982123,0.52357814325828
0.4839919959979989,0.507007007007007,0.862112112112112,0.0,0.4732633378097912,0.4840678793798071
0.8291645822911455,0.5205205205205204,0.3238238238238238,0.8919388876292795,0.9952229799257024,0.8450738615553657
0.8826913456728362,0.0,0.5205205205205204,0.9924307166402148,0.8788007743690811,0.7957967804384602
0.6708354177088544,0.4877377377377376,0.6076076076076076,0.0,1.0,0.2906848980588451
0.5512756378189094,0.4659659659659659,0.8573573573573573,0.4119312137014493,0.7338385335821547,0.0
0.5272636318159079,0.5395395395395395,0.757007007007007,0.5018609274988227,0.6506235066362035,0.1769468231682857
0.3784392196098048,0.5215215215215214,0.7472472472472472,0.4851056037113905,0.4934684409717983,0.3482934230950346
0.9997498749374686,0.8681181181181179,0.5575575575575575,0.0016777996756021,1.0,0.0
0.4837418709354676,0.4907407407407406,0.7595095095095095,0.5028079599560493,0.4877007865776026,0.4961839649789839
0.4797398699349674,0.5310310310310309,0.7630130130130129,0.4270087378132794,0.528247030713152,1.0
0.485992996498249,0.364114114114114,0.5545545545545545,0.1997157158553813,0.6574899279697228,0.6916284423670579
0.6315657828914456,0.502002002002002,0.7615115115115114,0.4849224758881699,0.5261576294539303,1.0
0.6353176588294146,0.9674674674674671,1.0,0.0,0.0,0.4604740394509653
0.4997498749374687,0.5027527527527527,0.756006006006006,0.5019219701065629,0.4937422606693758,0.4983814988576312
0.3314157078539269,0.6106106106106105,0.7647647647647646,0.4878211277185761,0.5154123864171477,0.8656155710971973
0.4999999999999999,0.5027527527527527,0.7565065065065064,0.5018766241693845,0.4936515687950189,0.4984442855398782
0.7123561780890444,0.8503503503503502,0.6286286286286286,0.7653225665800443,0.5796606031009645,1.0
0.3596798399199599,0.601101101101101,0.7662662662662663,0.4943683834173396,0.4994802657969548,0.0
0.4977488744372185,0.5032532532532532,0.7565065065065064,0.5018155815616443,0.4936062228578405,0.4984739348064949
0.5082541270635317,0.4852352352352351,0.7990490490490489,0.5734796030486422,0.4449709611594607,0.7735615745504648
0.4647323661830915,0.4952452452452451,0.6804304304304304,0.4774752777438652,0.5520239984652144,0.0
0.5140070035017508,0.4717217217217216,0.725975975975976,0.5339396899035527,0.499236095365994,0.1353157646894675
0.5717858929464732,0.4299299299299298,0.7494994994994995,0.4007447198144305,0.3366796309538343,1.0
0.0360180090045022,0.8766266266266265,0.1436436436436436,1.0,1.0,0.9713099743621048
0.5820410205102551,0.6151151151151151,0.766016016016016,0.5206480980867503,0.47343076896245,0.0
0.2153576788394197,0.4792292292292291,0.0,0.537206341454907,0.0,0.3359628163315137
0.4999999999999999,0.5027527527527527,0.7562562562562563,0.5019690601182483,0.4937126114027591,0.4983675462615763
0.0177588794397198,0.2267267267267266,0.3626126126126126,0.0,0.5966757939899192,1.0
0.4757378689344672,0.4684684684684684,0.7339839839839839,0.6345379074594066,0.4716762300085459,0.0578526954671503
0.537768884442221,0.5465465465465464,0.7442442442442442,0.5117044840155571,0.4848910825470464,0.1875228909779026
0.5007503751875937,0.869119119119119,0.195945945945946,1.0,0.5832464202870746,0.8899087849032911
0.4427213606803401,0.1821821821821821,0.4909909909909909,0.7200882501700472,0.0,0.6288155990023894
0.7488744372186092,0.7855355355355353,0.8993993993993994,0.0,1.0,0.7062629715541447
